NGO1013	259	489	397	393	465
NGO1013a	0	0	0	0	0
NGO1015	0	0	0	0	0
NGO1020	6	15	12	9	12
NGO1024	4561	10304	11707	7506	6159
NGO1025	488	427	492	462	548
NGO1026	1129	1558	1536	1263	1655
NGO1028	5179	5128	4945	4397	5717
NGO1029	2673	4547	4016	1754	7602
NGO1030	1960	2501	3179	2317	2039
NGO1031	1549	1873	2185	1562	1825
NGO1032	2062	3206	3466	2237	2265
NGO1033	686	482	976	565	519
NGO1040	16	40	38	27	39
NGO1041	1710	1352	1356	1442	1642
NGO1044	577	739	857	576	835
NGO1045	1228	1524	1507	979	1669
NGO1046	2740	3900	4943	2534	4571
NGO1047	2822	3731	2747	2961	4801
NGO1048	93	59	98	82	105
NGO1049	220	604	330	302	484
NGO1052	569	481	565	422	644
NGO1053	186	163	230	132	176
NGO1054	21	8	36	6	8
NGO1055	848	441	806	1033	786
NGO1056	2664	1842	2606	2227	2647
NGO1058	670	883	1088	756	851
NGO1059	2196	3133	2977	2592	2779
NGO1060	826	1145	1331	967	1220
NGO1061	456	648	612	457	604
NGO1063	825	821	681	589	874
NGO1078	1889	2179	2451	2064	1836
NGO1079	929	1150	1429	1114	947
NGO1080	462	427	560	653	479
NGO1081	4727	4956	5295	5046	4835
NGO1082	12133	26244	19436	10830	23427
NGO1084	144	416	239	224	293
NGO1085	400	419	463	412	326
NGO1086	0	2	3	0	6
NGO1088	12	7	24	16	11
NGO1089	37	26	40	21	42
NGO1090	292	277	276	178	327
NGO1092	135	224	343	153	294
NGO1093	8	9	12	6	6
NGO1094	5	8	3	1	5
NGO1097	442	301	288	180	253
NGO1098	64	103	115	47	91
NGO1100	9	2	11	5	3
NGO1101	14	6	36	8	14
NGO1102	4	0	4	1	2
NGO1103	0	0	1	1	0
NGO1104	5	0	3	1	2
NGO1117	1108	1274	911	1180	1754
NGO1118	299	248	315	225	361
NGO1119	18	18	37	35	29
NGO1132	74	15	18	16	17
NGO1133	2492	1153	2786	2205	1383
NGO1134	1843	1158	1643	1294	1136
NGO1138	75	110	107	65	70
NGO1139	3	3	11	3	2
NGO1143	21	30	26	40	27
NGO1144	3	2	3	1	2
NGO1145	3	5	10	8	11
NGO1146	4	35	32	16	15
NGO1147	2	5	4	3	0
NGO1148	202	209	206	240	174
NGO1149	1685	1589	1941	1329	1644
NGO1150	2349	2513	2911	2098	2284
NGO1151	170	73	321	151	64
NGO1152	2395	2646	1981	2143	2570
NGO1154	971	1322	1438	950	1142
NGO1156	641	1173	1062	808	1334
NGO1157	250	321	266	280	278
NGO1158	822	1232	1402	973	1422
NGO1160	837	1417	1304	903	770
NGO1161	399	540	538	545	575
NGO1162	65	298	205	75	135
NGO1164	24	34	14	45	47
NGO1165	75	92	102	62	70
NGO1173	52	107	74	63	84
NGO1182	2384	2824	1949	2802	4744
NGO1183	5450	8025	7571	4695	6076
NGO1185	49	64	45	45	66
NGO1187	335	326	444	324	510
NGO1188	1178	1886	2210	1149	1057
NGO1189	260	196	387	258	208
NGO1190	396	286	419	438	361
NGO1191	87	29	145	45	54
NGO1192	127	67	185	65	84
NGO1193	215	245	231	130	243
NGO1194	441	506	526	322	611
NGO1195	605	488	557	422	537
NGO1196	289	348	341	261	344
NGO1197	325	680	368	491	499
NGO1198	839	853	1147	802	794
NGO1199	901	1241	1414	897	1066
NGO1203	1114	1295	1559	1116	1507
NGO1204	589	678	1001	604	748
NGO1205	815	993	858	766	555
NGO1206	1779	3227	2610	2643	3120
NGO1207	1801	3040	2888	1656	2151
NGO1208	277	459	409	321	335
NGO1209	658	1394	952	819	892
NGO1211	33	51	22	37	50
NGO1212	5242	4830	5493	4729	5255
NGO1213	487	599	676	423	406
NGO1214	1501	1787	1998	1409	1493
NGO1215	2056	1670	1659	1798	2793
NGO1216	797	702	1056	766	672
NGO1217	1419	2182	2466	1524	1822
NGO1218	3646	7030	5676	3348	5270
NGO1219	719	1306	1597	848	853
NGO1220	351	439	1106	478	299
NGO1221	1918	2485	2413	2066	1928
NGO1222	446	731	1146	693	652
NGO1223	489	489	653	466	448
NGO1224	621	714	904	565	492
NGO1225	12883	15617	12194	15124	18241
NGO1226	892	1626	1270	742	1117
NGO1227	5544	10514	6408	4380	7144
NGO1228	1614	1857	1766	1684	1742
NGO1229	867	985	1261	883	827
NGO1231	22590	35941	28418	20556	31640
NGO1232	2081	3431	3156	2151	2394
NGO1233	9912	13957	9426	8733	16582
NGO1234	717	647	869	485	888
NGO1235	818	1385	931	574	1464
NGO1236	4704	8335	5955	3966	8646
NGO1237	5341	8130	7096	7043	8553
NGO1238	2048	3483	3165	1799	3149
NGO1239	1996	3531	2737	2057	3562
NGO1240	2610	4341	3747	2045	4539
NGO1241	1452	2005	2407	1121	2031
NGO1242	1627	2108	2780	1356	2408
NGO1243	1966	2581	2277	1698	3006
NGO1244	17	50	76	23	44
NGO1245	70	77	124	74	104
NGO1246	4093	8644	8800	7611	4452
NGO1247	387	323	357	383	401
NGO1248	47	75	103	103	94
NGO1249	368	492	496	510	443
NGO1251	985	3545	2940	1691	2080
NGO1252	572	1001	1196	773	768
NGO1253	2230	3991	2773	2667	3184
NGO1254	5008	6922	6087	4191	5782
NGO1256	326	533	368	333	403
NGO1258	2353	1834	1630	1875	2551
NGO1259	2030	1640	1703	1154	1424
NGO1260	449	400	550	254	287
NGO1261	317	246	365	240	211
NGO1262	22	49	22	56	39
NGO1273	241	160	352	217	193
NGO1274	485	557	564	359	571
NGO1275	1714	1915	1975	1937	1254
NGO1276	520	161	97	326	411
NGO1277	173	121	125	173	141
NGO1279	1206	1529	1780	1273	1465
NGO1283	3255	4330	3666	3252	4569
NGO1284	371	732	805	523	390
NGO1285	4452	10633	9330	4758	5020
NGO1286	14443	26007	27831	14213	14605
NGO1287	415	426	489	335	377
NGO1288	383	473	601	404	442
NGO1289	479	2373	1820	1590	2444
NGO1290	435	489	425	404	518
NGO1291	1965	3017	3133	2612	2324
NGO1294	200	257	199	221	358
NGO1295	7355	18847	19809	12160	6402
NGO1297	3303	3574	3107	2465	3740
NGO1298	226	180	237	150	178
NGO1299	323	487	535	334	549
NGO1300	595	1320	1657	906	1404
NGO1301	8	12	13	11	4
NGO1302	131	223	183	123	153
NGO1304	1109	892	890	991	1451
NGO1307	3675	7208	3699	3448	7190
NGO1308	8185	10266	9904	7985	10324
NGO1309	494	213	580	300	206
NGO1310	2079	2559	2921	2690	2807
NGO1311	667	733	747	707	820
NGO1312	250	500	1005	599	508
NGO1314	1986	3755	4032	2418	2237
NGO1317	142	208	171	156	154
NGO1318	1167	1472	926	791	2769
NGO1319	1273	1620	2099	1249	1216
NGO1320	1336	1862	2181	1294	1337
NGO1321	518	415	897	433	357
NGO1322	630	711	929	524	535
NGO1323	574	724	808	514	513
NGO1324	404	363	476	298	338
NGO1325	4598	6067	5049	3718	5434
NGO1328	3001	2353	2256	2284	2520
NGO1329	1101	853	884	816	698
NGO1330	1234	1232	1336	1113	962
NGO1331	655	868	1130	606	697
NGO1332	1613	2591	1974	2429	2632
NGO1333	1306	1353	1377	959	1156
NGO1334	1601	2246	2217	1681	2047
NGO1335	2342	2041	2272	2040	2726
NGO1336	9936	13506	11922	11865	11907
NGO1337	1100	1323	1605	1067	804
NGO1338	372	312	551	355	292
NGO1339	1220	1487	1638	1094	1254
NGO1340	1303	2405	2685	1790	2146
NGO1341	2438	2743	2747	1843	2397
NGO1342	380	529	664	328	527
NGO1343	791	1373	1208	780	1091
NGO1344	1593	2658	2644	1847	2120
NGO1345	2713	6599	6472	3651	4940
NGO1346	1191	1967	2007	1196	1622
NGO1347	1176	942	1843	1540	1111
NGO1353	622	783	974	999	628
NGO1354	663	769	892	820	508
NGO1355	2672	2232	1766	1943	1552
NGO1357	340	837	701	420	650
NGO1358	25702	33223	17297	17748	40329
NGO1359	19	13	11	18	15
NGO1360	128	141	229	183	113
NGO1363	1083	1182	1317	1048	1311
NGO1364	2266	2643	2682	1980	3235
NGO1365	485	541	615	406	816
NGO1366	41	38	39	32	26
NGO1367	40	73	23	72	92
NGO1368	1558	7663	4819	1691	3847
NGO1369	837	1073	978	736	988
NGO1370	316	357	381	368	289
NGO1371	5177	6032	5817	5290	5352
NGO1372	24	18	51	14	21
NGO1373	2142	2060	2479	1271	2098
NGO1374	6753	6789	6536	5944	7747
NGO1375	1081	1162	990	1121	1525
NGO1376	1103	1405	1160	1435	1809
NGO1377	1634	2446	3186	1385	3907
NGO1378	2695	3448	4488	2002	5801
NGO1379	3470	6037	5552	2750	9496
NGO1380	1022	1542	1554	1270	1518
NGO1381	755	1076	732	922	1416
NGO1382	1465	1587	1979	1410	2177
NGO1383	205	456	295	321	266
NGO1387	661	1256	902	857	1057
NGO1388	249	399	370	195	314
NGO1389	256	293	359	263	272
NGO1390	712	1099	818	767	980
NGO1393	2	2	3	1	0
NGO1394	27	57	30	51	45
NGO1396	703	543	620	599	665
NGO1397	799	1177	1255	1167	1181
NGO1398	85	119	127	92	117
NGO1399	81	171	129	80	77
NGO1403	4006	5258	4849	4200	4592
NGO1404	1585	3489	1867	2040	5111
NGO1405	617	1403	1255	764	2058
NGO1406	4600	8024	5504	4417	9897
NGO1407	1747	1940	1811	1878	2225
NGO1408	644	703	981	526	850
NGO1410	349	362	670	339	324
NGO1411	7497	7705	10594	8331	8496
NGO1412	40	108	46	73	74
NGO1413	2773	2428	2212	1739	2037
NGO1414	2024	2302	1746	1250	1516
NGO1415	1250	1582	1461	924	963
NGO1416	1225	1578	1548	760	1058
NGO1417	952	1522	1291	855	1016
NGO1418	2944	3927	3339	2418	2774
NGO1420	372	433	508	393	421
NGO1421	92	103	115	105	107
NGO1422	1595	1757	1857	1290	1963
NGO1423	714	1062	882	826	1108
NGO1424	2003	2403	2049	1643	1850
NGO1426	1078	1293	908	979	1102
NGO1427	238	374	537	209	331
NGO1428	1054	1013	1040	1187	890
NGO1434	3690	6491	6669	5893	6477
NGO1435	615	1284	1238	1026	1174
NGO1438	3945	4764	4761	4814	4994
NGO1439	1893	3639	4742	3353	3049
NGO1440	1466	4058	5686	3288	3196
NGO1441	155	243	342	187	261
NGO1443	2183	3206	4001	2245	3319
NGO1448	375	379	345	348	363
NGO1449	7310	7192	3940	3702	8249
NGO1450	673	490	881	768	445
NGO1451	132	179	243	156	149
NGO1452	2468	2379	2236	1922	2576
NGO1454	3830	3480	4309	3347	3013
NGO1455	2951	2857	2453	2451	2304
NGO1456	2028	1945	2080	1341	2905
NGO1466	4091	3498	3632	2931	3936
NGO1467	490	635	866	461	495
NGO1468	394	1076	941	675	869
NGO1470	2751	4052	2301	2098	4706
NGO1471	276	223	259	206	304
NGO1472	1375	1882	1367	1198	2883
NGO1473	4162	7811	8720	8273	8027
NGO1474	167	236	205	210	252
NGO1475	150	267	302	169	201
NGO1481	902	1512	1029	773	1050
NGO1482	703	734	782	491	529
NGO1483	1012	1804	1406	1037	1238
NGO1484	1724	2438	2485	2133	1987
NGO1485	2464	3418	3591	2693	3089
NGO1486	3117	3111	3757	2681	3669
NGO1487	6615	7726	7318	6141	8740
NGO1488	598	852	946	838	764
NGO1491	2921	4919	4390	3357	3060
NGO1492	3272	4182	4286	2990	2879
NGO1493	5496	4700	6522	6814	5103
NGO1494	17238	12576	8567	12021	13685
NGO1495	4867	11340	10343	3537	16011
NGO1496	2942	7130	6009	2332	13435
NGO1499	413	475	533	432	500
NGO1500	476	485	758	524	544
NGO1501	683	790	1105	691	789
NGO1502	1591	1900	2407	1330	1869
NGO1503	771	1238	1016	635	1178
NGO1504	2037	2661	2591	1801	2027
NGO1505	326	248	485	199	189
NGO1506	2106	2838	3485	1757	2082
NGO1507	1307	1439	1567	816	1231
NGO1508	3341	4807	4783	2857	3756
NGO1509	3689	5198	5179	3078	3888
NGO1510	7680	11920	9884	7177	9099
NGO1512	819	740	880	743	773
NGO1514	348	357	429	295	434
NGO1515	641	609	1200	554	424
NGO1516	1178	1303	1472	967	1195
NGO1517	718	816	865	672	794
NGO1519	1421	1734	1847	1591	1675
NGO1520	690	1053	909	741	925
NGO1521	83	113	112	90	104
NGO1524	26	69	55	35	50
NGO1525	56	82	82	60	53
NGO1526	43	63	91	54	46
NGO1527	2758	3558	3619	2560	2898
NGO1528	15818	19023	16333	13580	18869
NGO1529	4014	5100	5847	5001	4398
NGO1530	1091	1683	2119	1269	1225
NGO1531	2014	2281	2485	1861	1922
NGO1532	3974	5173	4781	3514	4051
NGO1533	2781	2715	3332	2488	2047
NGO1534	1547	1796	2931	1883	1452
NGO1535	2498	3571	4102	2762	2475
NGO1536	563	564	1168	742	430
NGO1537	1567	2401	2655	2011	1678
NGO1538	177	117	412	171	123
NGO1539	3318	4548	5735	3934	3413
NGO1540	984	1548	1955	1020	1085
NGO1541	2693	2958	3828	2400	2432
NGO1542	307	591	704	333	477
NGO1543	354	257	724	231	287
NGO1544	1952	3145	3539	2056	3369
NGO1545	562	1586	1409	688	1988
NGO1546	277	315	294	269	328
NGO1547	1644	1393	1782	1525	1410
NGO1548	1704	1192	1226	1483	1467
NGO1549	2266	1839	2323	2231	2371
NGO1550	2875	2567	2573	2181	2973
NGO1551	545	430	609	654	583
NGO1552	2955	8252	4452	2933	5600
NGO1552a	5939	12810	9586	4314	9127
NGO1559	1785	1635	2123	1694	2388
NGO1561	1532	2969	3133	2513	2292
NGO1562	623	885	1017	1143	879
NGO1565	1616	792	1480	911	953
NGO1566	1780	1176	1756	1301	1694
NGO1567	2471	1094	1656	1342	1962
NGO1568	1396	628	1190	658	1123
NGO1573	5104	6260	5095	4880	6416
NGO1574	640	874	1447	703	737
NGO1575	1981	3155	3072	2161	2791
NGO1577	59282	83768	64077	68484	95049
NGO1578	472	1007	695	500	845
NGO1579	4571	5229	5264	5502	5799
NGO1580	2461	3571	3953	2768	3450
NGO1581	3956	3733	3436	2841	3946
NGO1583	423	355	453	300	286
NGO1584	677	714	1491	525	791
NGO1585	2354	3025	3245	1742	2304
NGO1588	608	1474	649	696	872
NGO1591	523	1037	586	561	646
NGO1599	531	913	1057	620	816
NGO1600	5985	7084	5274	4644	8191
NGO1602	513	461	465	469	682
NGO1603	244	205	232	186	291
NGO1605	936	1136	1482	985	1080
NGO1606	657	670	1279	637	817
NGO1607	639	901	1195	585	912
NGO1608	1139	1567	2085	1415	1552
NGO1609	773	673	914	595	810
NGO1610	2144	2833	2162	1810	4066
NGO1611	966	1051	1014	652	1243
NGO1612	1601	1880	1750	1522	2225
NGO1613	789	1163	888	838	1468
NGO1614	118	52	67	73	56
NGO1627	4443	6412	5600	4964	6453
NGO1646	13	9	14	14	7
NGO1647	44	81	94	61	47
NGO1648	45	55	39	46	41
NGO1649	89	99	94	94	143
NGO1650	114	71	55	57	72
NGO1651	851	1149	1438	1561	1050
NGO1652	853	1055	1289	1197	885
NGO1653	148	257	464	316	284
NGO1654	1110	2362	2805	1473	1456
NGO1655	6187	11477	11291	8486	10110
NGO1656	11541	18813	15790	12437	18309
NGO1657	453	436	917	297	439
NGO1658	1054	490	3041	524	595
NGO1659	560	901	1819	977	740
NGO1662	1860	1800	1879	1503	1917
NGO1663	388	357	546	391	414
NGO1665	6150	8056	5675	5375	9510
NGO1666	4788	6058	4414	4080	5042
NGO1667	7498	9019	7172	6667	9955
NGO1668	1656	1933	1671	1341	2080
NGO1669	5697	8474	8398	6617	7802
NGO1670	1487	1765	2118	1626	1227
NGO1671	664	630	782	517	451
NGO1672	166	73	235	98	65
NGO1673	11226	14974	18647	12503	15241
NGO1674	808	1575	1491	949	1435
NGO1675	2935	5853	5394	3814	4485
NGO1676	8596	11836	10671	9461	11287
NGO1677	4402	3347	7005	3888	2445
NGO1678	2260	2146	2288	2302	2866
NGO1679	133	116	238	117	66
NGO1680	4020	2736	7386	3861	2247
NGO1682	596	716	659	399	395
NGO1683	561	512	662	410	417
NGO1684	395	341	937	887	383
NGO1685	449	177	584	638	205
NGO1686	1907	2351	2359	1505	2467
NGO1687	400	393	393	336	381
NGO1688	1130	3645	3584	1271	3746
NGO1690	1175	1434	907	1181	1341
NGO1692	671	740	1141	757	612
NGO1693	823	1506	1331	821	1216
NGO1694	125	272	298	186	226
NGO1695	3155	2990	2972	3082	3568
NGO1700	2269	3527	3436	2407	2814
NGO1701	2652	3521	3298	3184	4182
NGO1703	1247	2111	1656	1470	1781
NGO1704	8	19	13	12	7
NGO1705	48	99	52	47	36
NGO1706	675	952	813	537	1085
NGO1707	768	985	751	485	1056
NGO1708	1195	1630	1605	893	1657
NGO1709	814	830	837	667	907
NGO1710	1686	2442	1723	1424	1718
NGO1711	4253	4480	5234	3531	4368
NGO1712	501	373	763	481	385
NGO1713	1947	3271	3242	2247	2325
NGO1714	2619	2322	2369	2054	2601
NGO1715	7045	7768	9693	6729	7389
NGO1716	4037	8090	5851	5625	6444
NGO1717	2074	1500	1645	1652	2148
NGO1718	1276	2419	2509	1512	1389
NGO1719	654	651	967	538	417
NGO1721	798	843	979	732	736
NGO1722	1401	2052	1764	1081	1598
NGO1723	463	1025	780	572	878
NGO1724	315	335	471	300	348
NGO1725	523	596	744	488	593
NGO1726	157	119	108	113	161
NGO1727	567	746	645	703	739
NGO1728	349	269	521	365	298
NGO1729	693	562	365	541	528
NGO1730	749	968	1135	909	692
NGO1731	0	0	0	0	0
NGO1732	2170	2141	2838	1776	1620
NGO1733	381	528	642	348	287
NGO1734	57	44	192	68	42
NGO1735	650	1160	1476	652	847
NGO1737	1195	1149	1541	1369	952
NGO1738	1587	1822	2114	1979	1384
NGO1739	605	1121	808	820	656
NGO1740	1476	1685	2014	1784	1099
NGO1741	59	41	99	26	21
NGO1742	514	537	710	598	352
NGO1743	328	366	552	338	249
NGO1744	744	1042	1244	917	687
NGO1745	2757	3831	4059	3074	2485
NGO1746	1001	1095	1279	1049	706
NGO1747	547	392	502	449	215
NGO1748	968	732	1108	658	470
NGO1749	383	229	400	260	137
NGO1750	207	143	316	152	85
NGO1751	312	360	396	403	228
NGO1752	3066	3980	4398	3057	4179
NGO1753	2117	2956	2607	2285	2666
NGO1757	682	752	882	565	779
NGO1758	1212	1998	1683	1211	1982
NGO1759	10	14	26	14	8
NGO1760	55	143	79	41	127
NGO1761	587	775	690	652	690
NGO1762	16014	19021	17761	21217	24056
NGO1763	10179	10508	11728	8139	8254
NGO1765	108	160	105	91	156
NGO1767	13524	7454	12698	9802	12724
NGO1768	245	167	388	221	163
NGO1769	861	474	309	695	986
NGO1770	1933	2946	2447	1591	2680
NGO1771	257	330	321	228	255
NGO1772	6297	8650	7923	5612	8123
NGO1773	993	1203	1339	741	752
NGO1774	1077	1530	2369	1047	1223
NGO1775	96	107	224	97	76
NGO1776	738	1647	2019	951	1070
NGO1778	701	1035	1239	697	832
NGO1779	2661	2525	3686	3396	4123
NGO1780	271	290	518	273	465
NGO1781	954	1036	1345	762	1214
NGO1782	546	490	772	475	618
NGO1783	1308	1142	1446	1084	1168
NGO1785	8512	15221	13217	8514	12819
NGO1786	603	626	738	591	569
NGO1787	10549	13852	10528	11220	12129
NGO1788	2296	3437	3050	1905	2020
NGO1789	219	256	321	197	137
NGO1790	1153	1391	1745	1192	1457
NGO1791	486	414	819	443	639
NGO1792	62	65	155	67	54
NGO1793	111	96	204	96	97
NGO1795	424	444	432	366	513
NGO1796	5099	7268	5898	4869	8065
NGO1797	4656	6829	4872	3992	6589
NGO1798	2833	4193	4214	2283	3239
NGO1799	4248	6667	6490	3941	5454
NGO1800	3890	5020	5402	3207	3690
NGO1801	8259	10742	11874	7443	9786
NGO1802	1249	1061	1431	912	1181
NGO1803	2009	1895	2608	1702	2000
NGO1804	907	778	946	1034	1173
NGO1805	331	465	263	320	458
NGO1806	870	797	892	767	775
NGO1807	2243	3378	2313	1983	4297
NGO1808	1261	1978	1394	1174	2708
NGO1809	6483	9332	7475	5846	8993
NGO1810	448	674	684	467	639
NGO1811	601	794	1003	660	770
NGO1812	9040	18498	12062	12443	17514
NGO1813	5292	7776	6049	4362	8327
NGO1814	153	119	239	71	164
NGO1830	5134	8981	7905	3675	4434
NGO1831	130	179	308	79	113
NGO18311	7624	11014	13352	6891	8070
NGO1832	19621	37346	34695	22974	23557
NGO1833	4393	6876	8244	3378	3881
NGO1834	2354	2229	4327	1363	1567
NGO1835	30163	56524	57511	35855	31425
NGO1841	7633	5838	11297	5743	4883
NGO1842	56405	83498	85832	56096	55740
NGO1843	73583	119220	82495	63476	83932
NGO1844	7358	12505	9775	5305	8403
NGO1845	9545	16264	13714	10251	12588
NGO1847	88	130	133	143	187
NGO1848	3	4	1	1	2
NGO1850	43949	97687	74320	49629	54589
NGO1851	50998	125487	83252	56472	59738
NGO1852	6735	44171	18667	10874	18770
NGO1853	23613	62201	45288	29775	39433
NGO1854	21566	41196	33419	23636	31608
NGO1855	16439	26072	14398	18171	21895
NGO1856	3302	5097	6027	4341	3768
NGO1857	1044	1468	2071	1516	1016
NGO1858	78071	130341	118743	93524	92544
NGO1859	356	872	894	515	551
NGO1860	306	794	1006	403	528
NGO1861	327	712	728	663	443
NGO1863	4267	5444	5726	3530	4372
NGO1864	803	1677	1784	678	972
NGO1865	4389	5408	5689	3460	3738
NGO1866	4537	6230	6955	4543	4429
NGO1867	5106	10262	9320	4735	5339
NGO1868	521	1121	1089	334	518
NGO1869	5818	7246	8032	4322	4901
NGO1870	5647	5907	7451	4002	4360
NGO1871	9361	12344	11228	9376	13622
NGO1873	18588	19307	19460	17543	22548
NGO1875	1335	1643	2037	1253	1013
NGO1876	918	654	1317	684	503
NGO1877	5193	5803	6529	4873	4420
NGO1878	1349	1416	1644	1257	1480
NGO1879	66	107	131	88	91
NGO1880	2681	2363	5520	3077	3517
NGO1881	1824	3106	2525	2016	3211
NGO1888	146	148	206	96	94
NGO1889	1190	1410	1573	1070	1082
NGO1890	4323	9422	8280	6831	8133
NGO1893	555	730	449	521	857
NGO1894	922	1268	810	840	1473
NGO1895	832	1032	859	583	1033
NGO1896	1014	1625	1211	1190	1702
NGO1897	472	639	601	334	662
NGO1898	394	613	454	338	640
NGO1898a	214	326	297	250	312
NGO1900	6179	9302	6601	5400	11926
NGO1901	3758	5715	6524	3932	6416
NGO1902	1083	1213	832	998	1568
NGO1904	1117	1185	2075	1864	927
NGO1905	588	486	586	518	524
NGO1906	119	78	142	76	107
NGO1907	502	441	787	510	563
NGO1908	9935	14260	15498	9791	14995
NGO1909	10845	9021	11047	7661	10981
NGO1910	177	257	380	166	178
NGO1911	437	663	411	400	473
NGO1911a	15918	18956	20532	15815	19218
NGO1914	6752	7320	7870	6205	7792
NGO1915	666	1571	1338	592	914
NGO1916	575	832	929	595	626
NGO1917	1078	1477	1365	1088	998
NGO1918	3932	4369	6636	4267	4063
NGO1919	4320	3644	3878	3109	3973
NGO1920	830	1234	1868	1522	1421
NGO1921	1195	1134	1493	994	1276
NGO1922	1114	987	1269	856	1197
NGO1923	675	1073	1159	988	1215
NGO1924	505	435	526	518	478
NGO1924a	900	691	784	500	710
NGO1926	2226	2768	2520	1854	2635
NGO1927	163	126	292	144	116
NGO1928	296	323	385	255	271
NGO1930	576	1023	858	461	964
NGO1931	4041	4525	4601	3634	5584
NGO1932	131	233	163	125	200
NGO1933	1439	2329	3084	1400	1910
NGO1934	3289	5259	4842	3310	3860
NGO1935	6066	9198	8184	6263	6700
NGO1936	6959	9137	9663	7090	6716
NGO1938	41	35	33	35	55
NGO1941	65	280	235	77	93
NGO1944	1044	356	597	735	569
NGO1945	1803	670	773	901	1191
NGO1946	4685	1519	2094	2924	2743
NGO1948	10569	3040	4546	9325	5813
NGO1949	918	879	889	854	882
NGO1951	3024	3632	4114	3565	3058
NGO1954	1506	1481	1226	1160	1743
NGO1955	2839	4345	4286	2897	3514
NGO1956	3331	4732	3961	2776	4668
NGO1957	3236	3589	3674	2420	2652
NGO1958	1981	3483	2891	1844	2199
NGO1959	11	20	9	8	6
NGO1959a	95	104	107	97	83
NGO1960a	103	116	99	52	126
NGO1961	1788	3103	2465	1546	2994
NGO1962	345	246	253	237	367
NGO1963	1326	1512	975	1189	2156
NGO1972	79	98	92	146	93
NGO1973	538	452	791	485	510
NGO1974	15478	22920	18345	14320	17827
NGO1975	22478	27262	25250	23176	22643
NGO1976	120	119	175	116	104
NGO1977	335	299	457	284	412
NGO1978	89	189	284	139	200
NGO1980	6993	11529	7637	6132	10582
NGO1981	2874	4862	3691	6274	6831
NGO1982	79	79	133	65	71
NGO1983	949	2093	1948	970	2132
NGO1984	199	242	601	179	225
NGO1985	644	813	1364	654	872
NGO1986	1567	1463	2284	1133	1417
NGO1987	451	692	778	517	557
NGO1988	774	1469	1369	723	1227
NGO1990	2655	3973	4063	2505	3299
NGO1991	1556	2868	1858	1375	2328
NGO1992	1232	2478	1581	1181	1735
NGO1993	3778	5090	5260	3402	4072
NGO1994	1102	1102	1164	834	736
NGO1995	226	145	282	167	148
NGO1996	1114	1110	1404	976	904
NGO1997	4817	8649	5624	4952	7398
NGO1998	1530	1467	1797	1704	1683
NGO1999	1828	1908	1666	1926	2055
NGO2000	1586	4065	4708	2970	1834
NGO2001	4618	7586	11214	4874	3923
NGO2002	2139	3146	4005	1833	1564
NGO2005	136	342	239	84	213
NGO2006	23	35	74	17	26
NGO2007	151	282	270	103	252
NGO2008	136	269	291	72	202
NGO2009	509	729	887	399	532
NGO2010	2843	3205	3602	2251	2399
NGO2011	1072	3924	5843	2424	1248
NGO2012	771	2549	3537	1121	618
NGO2013	781	3312	3957	795	765
NGO2014	1786	5708	5292	1470	2484
NGO2015	508	546	761	467	632
NGO2016	7199	8603	8490	5589	6622
NGO2017	1421	2873	1150	1007	1918
NGO2020	8666	16510	11861	7586	13206
NGO2021	4338	5431	4418	3280	5218
NGO2022	646	545	714	305	645
NGO2023	1445	1478	2283	1371	1688
NGO2024	10316	11534	10340	11070	11758
NGO2025	11617	13879	10450	12117	13054
NGO2026	33	77	32	43	33
NGO2027	237	220	373	291	221
NGO2028	760	1169	1576	1100	906
NGO2029	2285	2373	2604	1873	2323
NGO2030	4871	5537	5395	4359	4658
NGO2031	5221	6270	4771	4428	4971
NGO2032	1937	3822	3760	2384	1893
NGO2033	133	142	159	140	73
NGO2034	299	687	845	363	325
NGO2035	440	739	750	590	678
NGO2036	305	395	411	308	329
NGO2037	138	119	305	161	105
NGO2038	984	1204	1036	755	857
NGO2039	1235	1281	1636	1021	866
NGO2040	1802	2326	2969	2415	1530
NGO2041	104	280	124	62	341
NGO2041a	32	64	83	52	51
NGO2043	140	173	199	141	140
NGO2044	2400	2434	2619	2117	2568
NGO2045	2238	2174	2441	1981	2347
NGO2048	2338	2877	2800	2112	2810
NGO2050	139	143	114	70	277
NGO2051	74	74	68	60	139
NGO2052	265	269	360	247	343
NGO2053	1369	1555	1685	1084	1735
NGO2054	32	15	47	30	42
NGO2055	144	198	174	127	163
NGO2056	2892	2876	3179	3046	3282
NGO2057	1603	1745	1638	1321	1657
NGO2058	969	1352	916	740	1101
NGO2059	14859	4143	6031	11109	7573
NGO2060	2060	3171	2667	1981	3180
NGO2065	886	1004	692	1002	1318
NGO2068	149	107	301	140	118
NGO2069	274	210	370	247	207
NGO2070	590	800	1101	576	706
NGO2071	1193	1918	1703	1058	1992
NGO2072	527	736	739	444	720
NGO2073	484	553	699	400	484
NGO2074	603	759	954	664	670
NGO2075	1335	1532	1513	1049	1095
NGO2076	260	328	302	226	346
NGO2077	547	703	629	457	697
NGO2078	300	415	882	340	427
NGO2079	608	719	644	520	502
NGO2080	388	358	455	211	251
NGO2081	1186	2519	1869	1525	1747
NGO2082	690	830	1164	538	600
NGO2083	1919	1655	1764	2230	1775
NGO2084	5201	6856	5649	6309	6587
NGO2085	473	550	833	749	506
NGO2086	211	435	381	281	534
NGO2087	228	357	280	211	317
NGO2088	41	105	85	26	93
