NGO1773	3054	3330	2550	1968	1799	2120
NGO1774	2727	4675	2632	2390	2142	2705
NGO1775	516	288	408	247	285	221
NGO1776	3752	4532	3103	2076	1298	2296
NGO1778	910	1699	1094	1035	1168	707
NGO1779	5417	14366	6331	4522	2581	9431
NGO1780	1787	1388	1986	958	845	1184
NGO1781	4318	4741	3638	2234	2483	3310
NGO1782	1248	3065	1218	1402	1365	1363
NGO1783	3508	5638	3813	2502	2309	3712
NGO1785	23970	20114	16425	9439	18786	13973
NGO1786	1272	2531	1100	950	750	1844
NGO1787	23345	44309	19402	10532	18568	38625
NGO1788	6308	6389	4944	2993	3840	4836
NGO1789	346	394	271	194	142	437
NGO1790	3430	7908	3205	3182	3260	5091
NGO1791	1380	3785	1488	1585	1225	1874
NGO1792	226	582	308	343	198	252
NGO1793	390	482	356	327	268	295
NGO1795	1115	2022	1346	829	654	1907
NGO1796	9165	18246	8470	6091	6081	14436
NGO1797	7615	10479	6330	4098	5316	7704
NGO1798	4490	8020	3248	3760	3370	5803
NGO1799	6334	9963	5389	4306	3864	8341
NGO1800	7471	8221	5637	3847	4958	7601
NGO1801	25238	37067	18676	14071	16362	30793
NGO1802	3498	4136	2884	1668	2181	3668
NGO1803	3447	5026	2756	2461	2091	4726
NGO1804	3384	4850	3007	1650	1416	6627
NGO1805	860	1154	939	344	469	1038
NGO1806	1950	3653	1621	1433	887	3350
NGO1807	3820	8923	3868	2604	2753	4927
NGO1808	1859	4233	1843	1216	1427	3251
NGO1809	20995	30183	16147	11376	15777	21832
NGO1810	1014	1715	849	566	612	1247
NGO1811	2089	3242	2235	1480	1230	2454
NGO1812	14565	54190	12212	14750	9357	49115
NGO1813	15951	18640	13855	7651	11912	15501
NGO1814	583	330	549	517	790	275
NGO1830	9279	7678	5547	3732	10673	5187
NGO1831	207	122	96	173	438	62
NGO18311	18386	10204	12610	6469	13992	7995
NGO1832	39826	36112	27612	15749	33306	26239
NGO1833	7180	3846	4827	3880	8814	2925
NGO1834	4866	1907	3658	2724	3740	1297
NGO1835	57254	46545	41076	27144	48939	32339
NGO1841	12252	10336	8455	6281	7884	8133
NGO1842	168905	170325	140606	87255	139275	130308
NGO1843	166665	126357	130318	52883	138795	94566
NGO1844	30548	14438	21998	9918	25823	10325
NGO1845	30866	29377	26015	11139	14214	21724
NGO1847	149	409	263	157	85	210
NGO1848	9	8	3	1	12	0
NGO1850	67951	97456	40321	33819	52251	68322
NGO1851	90062	88904	64501	36675	59550	72008
NGO1852	74664	27518	71170	18967	52227	17836
NGO1853	76923	54538	68568	28509	63835	34566
NGO1854	57921	77897	53816	32961	37852	57818
NGO1855	39575	62586	43568	15002	21724	45708
NGO1856	11001	14123	12093	5702	7196	10183
NGO1857	1716	1992	2266	1122	1344	1436
NGO1858	248672	302687	224549	125305	183491	244467
NGO1859	1574	2444	2158	1108	972	2025
NGO1860	1057	2624	1274	1480	1198	1090
NGO1861	890	2157	1120	614	748	675
NGO1863	15756	11844	12542	5468	11295	9963
NGO1864	3083	2727	2805	1906	2255	1714
NGO1865	9418	11603	8366	5755	9253	7534
NGO1866	9855	16079	9948	7413	7938	10677
NGO1867	11333	11301	10714	7796	10498	6228
NGO1868	772	992	819	937	727	538
NGO1869	12071	16483	11569	9407	10008	9695
NGO1870	10592	17409	9559	8129	8079	10109
NGO1871	28880	58965	25534	17552	21787	41582
NGO1873	75036	97268	55801	33993	33663	94921
NGO1875	2096	2942	1940	1694	1231	2152
NGO1876	2165	2422	1904	1579	895	1874
NGO1877	11279	17423	10400	7750	7265	10529
NGO1878	3577	5834	3518	2616	2035	4578
NGO1879	232	328	244	122	133	248
NGO1880	6762	24700	7971	9626	4716	15037
NGO1881	12461	12767	9923	5026	13053	8585
NGO1888	186	170	131	124	179	166
NGO1889	2063	3732	1818	1528	1425	2961
NGO1890	19377	45602	17423	10946	15733	36652
NGO1893	2048	4273	2449	1233	1289	2676
NGO1894	3831	6705	5032	1933	2353	4709
NGO1895	2819	2002	1945	897	2349	1541
NGO1896	2871	4926	2735	1625	1649	3447
NGO1897	979	1081	818	615	778	929
NGO1898	765	1165	651	506	505	1076
NGO1898a	551	1013	502	261	272	925
NGO1900	17777	38722	14862	10922	18309	23509
NGO1901	11299	22213	14510	10993	8963	14016
NGO1902	3485	11503	3696	2099	2304	7822
NGO1904	6794	9283	6909	3576	2443	6683
NGO1905	2163	4165	2179	1451	1634	2484
NGO1906	168	411	247	238	245	293
NGO1907	1064	2694	1426	1369	726	1587
NGO1908	40026	65663	42419	35186	27083	52318
NGO1909	31046	44930	26148	19800	17568	39572
NGO1910	757	414	568	260	272	418
NGO1911	1337	2798	1468	670	1406	1275
NGO1911a	34403	69413	33817	23236	20994	46670
NGO1914	15109	29578	14513	11100	13890	19467
NGO1915	2244	2581	1960	1699	2838	968
NGO1916	1452	1850	1220	899	1022	1427
NGO1917	3389	3913	2659	1386	2125	3495
NGO1918	10120	26735	11320	10484	8289	17058
NGO1919	15014	33667	11120	7995	12020	28273
NGO1920	3602	2847	4137	2369	567	3603
NGO1921	4210	6683	3577	2388	2638	5828
NGO1922	3260	4883	3107	2363	2967	3652
NGO1923	2871	5061	2889	1787	1245	3610
NGO1924	1732	4661	1686	1737	1092	3161
NGO1924a	1516	3839	1514	1775	1200	2342
NGO1926	11195	9555	9946	3720	7165	7247
NGO1927	486	629	641	462	262	439
NGO1928	769	1172	1012	522	737	821
NGO1930	2253	2677	1851	1379	1720	1751
NGO1931	18804	35779	14267	12292	19963	31191
NGO1932	741	651	822	230	355	498
NGO1933	2084	5854	2646	3121	2078	3512
NGO1934	4772	10976	6200	4718	3416	6400
NGO1935	14682	29174	15573	9069	14918	17905
NGO1936	14526	34257	15918	11662	10155	24232
NGO1938	101	235	217	95	52	187
NGO1941	356	318	457	143	466	173
NGO1944	465	917	515	393	230	931
NGO1945	836	632	580	350	591	613
NGO1946	1748	2183	1349	863	1266	1597
NGO1948	914	2274	841	847	439	1591
NGO1949	2790	5266	2634	1803	1654	3881
NGO1951	9788	16632	9374	6563	5657	13423
NGO1954	3809	5822	2618	1408	1727	5400
NGO1955	5550	8646	4717	3500	3037	8698
NGO1956	6391	10437	5820	3733	3813	8000
NGO1957	10208	15653	8848	4544	9881	10470
NGO1958	5383	6821	5115	2286	3948	4938
NGO1959	24	17	15	20	29	13
NGO1959a	273	319	165	232	174	253
NGO1960a	324	330	208	195	220	260
NGO1961	5909	10457	4361	4319	4847	6617
NGO1962	948	2609	791	833	534	1740
NGO1963	3902	9574	3764	2583	2438	5994
NGO1972	247	412	201	64	61	531
NGO1973	2008	2940	1620	773	952	2887
NGO1974	38788	55347	32918	21290	28698	48564
NGO1975	53598	77131	45192	25163	27769	59364
NGO1976	263	436	221	176	86	316
NGO1977	681	1485	651	475	426	682
NGO1978	233	683	308	292	224	334
NGO1980	11939	27919	10472	8899	9920	21779
NGO1981	5581	11121	5673	4137	1309	12760
NGO1982	257	161	153	209	205	145
NGO1983	4378	3265	3310	2046	3985	2707
NGO1984	750	495	626	424	444	329
NGO1985	4368	2739	3515	1713	2214	1840
NGO1986	4464	5983	3999	2857	3303	3881
NGO1987	1145	1415	1197	684	714	1054
NGO1988	1780	4838	1682	2183	1692	2415
NGO1990	7141	10810	6532	5040	5026	7318
NGO1991	3930	4747	3956	1787	2578	3854
NGO1992	3682	4985	3686	1470	2223	3377
NGO1993	10009	13826	9137	6048	7101	11204
NGO1994	1486	2483	1252	1228	686	1839
NGO1995	480	517	482	436	494	378
NGO1996	1665	2505	1519	1409	941	2088
NGO1997	13115	25423	8922	7004	10299	18448
NGO1998	5508	10260	6111	3263	3708	7821
NGO1999	5777	13116	5137	3680	3565	11561
NGO2000	3197	5151	3439	2095	2511	2822
NGO2001	9229	12377	8634	6630	7947	7027
NGO2002	4278	5787	3913	2202	2905	4105
NGO2005	341	634	370	317	536	526
NGO2006	53	121	48	104	31	105
NGO2007	466	818	480	362	583	782
NGO2008	724	1067	700	577	1171	473
NGO2009	1877	4894	2321	2241	3868	1780
NGO2010	6301	8566	5670	4566	4330	5918
NGO2011	1908	2872	1445	1826	1185	1488
NGO2012	1187	1847	1053	1024	1176	866
NGO2013	2214	2607	1571	1376	2638	1701
NGO2014	10278	11851	5319	3299	10589	8492
NGO2015	1677	4120	2316	1857	1846	1993
NGO2016	18520	43133	16968	15441	19916	24640
NGO2017	2586	3999	2461	1353	2226	3264
NGO2020	22619	34897	17159	11090	19094	25684
NGO2021	11838	14408	10291	5547	8407	9728
NGO2022	1372	1029	1086	795	948	864
NGO2023	5647	7457	4581	6327	4661	5685
NGO2024	22178	33270	22648	12896	9554	28884
NGO2025	31510	35696	26688	13746	22850	28609
NGO2026	112	158	169	75	49	129
NGO2027	878	939	751	514	370	921
NGO2028	2494	5082	2488	1763	1219	3187
NGO2029	13466	20073	12179	7169	7921	14216
NGO2030	21925	30202	16769	10105	16217	22329
NGO2031	20155	31777	17139	8828	15281	24821
NGO2032	4181	6725	3756	2650	3386	4266
NGO2033	701	649	516	289	414	726
NGO2034	787	1221	697	542	492	714
NGO2035	2156	5518	2274	1400	1521	3468
NGO2036	849	1883	814	575	379	1237
NGO2037	517	554	504	450	178	469
NGO2038	3317	3039	2552	1455	2478	2735
NGO2039	2050	2385	1677	1170	1288	1949
NGO2040	3032	4659	2488	2335	1649	2775
NGO2041	455	561	380	248	408	392
NGO2041a	171	155	219	84	155	104
NGO2043	392	530	331	219	294	319
NGO2044	8972	8511	6963	3969	5886	8462
NGO2045	9260	12574	7101	4447	6958	9139
NGO2048	6814	8702	6199	3497	3826	7354
NGO2050	326	464	317	192	352	391
NGO2051	230	230	205	133	129	157
NGO2052	577	608	475	308	304	577
NGO2053	3989	4233	2529	1827	2887	3480
NGO2054	156	157	126	123	105	102
NGO2055	469	676	494	374	363	570
NGO2056	12117	24197	11010	7953	8950	15770
NGO2057	6301	8243	4706	2986	5176	5276
NGO2058	3744	3958	2745	1661	2985	2775
NGO2059	839	1075	671	505	544	922
NGO2060	6370	11800	5817	4060	5465	8021
NGO2065	2081	3575	2051	1065	1193	3064
NGO2068	442	314	492	195	357	238
NGO2069	1294	1107	1241	476	699	816
NGO2070	2820	2796	2796	1265	1718	2263
NGO2071	3855	4902	3973	1963	3543	2940
NGO2072	2751	2319	2024	819	1763	2167
NGO2073	2303	2482	1803	944	1139	2160
NGO2074	1463	3956	1358	1400	1041	1918
NGO2075	3000	5336	2764	2137	2667	3692
NGO2076	673	1435	550	476	412	941
NGO2077	1201	1993	993	971	1302	1301
NGO2078	886	1916	915	962	1079	919
NGO2079	1684	2622	1621	1023	1456	1974
NGO2080	774	841	709	533	567	658
NGO2081	7429	5140	8026	2832	4505	4169
NGO2082	2120	2434	1957	1681	1707	1536
NGO2083	8180	14264	8182	3896	4913	14746
NGO2084	16070	27347	13906	9152	8497	31573
NGO2085	1310	2113	1169	1021	548	1602
NGO2086	763	2067	1215	795	638	1013
NGO2087	397	910	393	339	383	561
NGO2088	163	90	204	71	113	115
NGO2089	252	202	207	128	173	149
NGO2090	242	303	225	182	195	219
NGO2091	461	579	480	338	484	312
NGO2092	1257	1017	1048	542	1110	838
NGO2093	3141	1178	2331	737	3373	670
NGO2094	24600	29318	30520	12630	16277	29167
NGO2095	152719	193337	145608	86968	153930	182204
NGO2096	7348	25819	6377	4702	6196	20647
NGO2097	578	731	471	185	295	753
NGO2098	4292	6325	3049	2353	2793	4386
NGO2099	88	133	79	113	68	99
NGO2100	690	1372	679	811	365	1253
NGO2101	468	670	431	321	293	607
NGO2102	2618	3112	2087	1170	2015	3309
NGO2103	13783	17735	13032	7146	9119	14737
NGO2104	1188	3969	1557	954	1148	1884
NGO2105	12605	13704	9190	6792	9199	10778
NGO2107	2793	5529	2751	2636	2847	3865
NGO2109	913	881	943	586	839	506
NGO2111	2709	4306	3000	2139	2970	2262
NGO2112	13337	13849	12022	8745	7171	9702
NGO2113	2615	6603	2657	1562	1789	5495
NGO2116	8260	15081	7857	6532	6528	10503
NGO2117	5155	8433	4810	3463	3428	5503
NGO2118	4357	5102	4033	2231	2755	3852
NGO2119	6404	7564	6063	2935	3594	6924
NGO2120	263	227	230	268	266	157
NGO2121	3475	4683	3257	1902	1544	4492
NGO2122	2776	2361	2683	1228	2146	2487
NGO2123	402	246	318	262	258	157
NGO2124	1725	2133	1541	678	790	1939
NGO2125	273	627	338	229	367	262
NGO2126	9679	13022	10071	7963	4039	8566
NGO2127	1783	3828	2220	985	1550	2086
NGO2128	2616	3603	2238	1503	2392	2105
NGO2130	8337	6372	7588	3184	4020	5789
NGO2131	1321	1419	1092	511	760	2242
NGO2133	2633	4610	2473	1511	1971	4723
NGO2134	18932	31296	21292	13119	7635	27425
NGO2135	3166	4836	2387	2226	3093	3526
NGO2137	1799	2555	1460	915	1157	1395
NGO2138	687	388	614	316	483	287
NGO2139	31915	50806	24273	14321	16298	55042
NGO2140	1020	2847	1057	835	693	1433
NGO2141	4999	10594	4864	3458	3068	8693
NGO2144	12408	22112	10846	8076	9743	15896
NGO2145	29624	53836	27844	20317	14182	49582
NGO2146	25818	27771	20096	14378	20962	23218
NGO2147	30436	38473	27945	14674	27831	34398
NGO2148	91986	113833	71308	43654	78267	102526
NGO2149	35706	48758	24270	16308	28634	40208
NGO2150	67123	95908	50166	33543	55497	76011
NGO2151	13106	20118	10609	6997	15658	17934
NGO2153	5515	6695	4669	2443	3240	4971
NGO2154	12650	15633	9757	5872	11248	12116
NGO2156	2630	3464	1798	1607	2408	2832
NGO2158	1418	2776	1302	1233	747	2155
NGO2159	2525	5431	3122	1842	1882	4168
NGO2160	988	1243	802	495	435	1066
NGO2161	3156	9901	3816	3091	2579	5364
NGO2162	1064	511	720	370	512	472
NGO2163	23986	28839	14980	8822	14230	30536
NGO2164	26481	34750	18875	14431	19376	31813
NGO2165	7197	5899	6052	3465	3685	5304
NGO2166	7198	13050	5068	3797	4620	13902
NGO2168	9930	19114	9080	6217	5096	15350
NGO2170	228	253	282	138	362	167
NGO2171	1652	1737	1501	982	933	1353
NGO2172	4944	5145	3974	1757	3020	4397
NGO2173	2071	1640	1826	1306	617	1170
NGO2174	19459	6692	17547	3440	13561	5782
NGO2175	3026	6079	3879	2818	3363	2661
NGO2177	2364	6727	2701	2301	2520	3838
NGO2178	13821	11496	10440	5124	7515	9118
NGO2180	1013	1472	800	682	412	1111
NGO2182	3754	9591	4402	6050	1260	8584
NGO272a	112	320	127	130	137	207
